respID,qID,altID,obsID,profileID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent
468,5,2,3741,730,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,no
468,5,3,3741,96,2500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
468,6,1,3742,108,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
468,6,2,3742,117,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
468,6,3,3742,81,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,yes
468,7,1,3743,208,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
468,7,2,3743,689,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
468,7,3,3743,712,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
468,8,1,3744,36,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
468,8,2,3744,312,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
468,8,3,3744,190,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
469,1,1,3745,190,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
469,1,2,3745,724,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,no
469,1,3,3745,416,2000,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
469,2,1,3746,501,2500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
469,2,2,3746,234,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
469,2,3,3746,293,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
469,3,1,3747,419,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
469,3,2,3747,394,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
469,3,3,3747,400,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
469,4,1,3748,375,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,no,yes
469,4,2,3748,245,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
469,4,3,3748,458,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,no
469,5,1,3749,134,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
469,5,2,3749,353,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
469,5,3,3749,508,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
469,6,1,3750,244,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
469,6,2,3750,248,2000,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
469,6,3,3750,747,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,no
469,7,1,3751,311,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
469,7,2,3751,268,1500,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,yes
469,7,3,3751,516,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
469,8,1,3752,291,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
469,8,2,3752,18,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
469,8,3,3752,731,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,no
470,1,1,3753,331,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
470,1,2,3753,93,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
470,1,3,3753,602,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
470,2,1,3754,482,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
470,2,2,3754,92,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
470,2,3,3754,73,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
470,3,1,3755,509,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
470,3,2,3755,137,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
470,3,3,3755,428,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
470,4,1,3756,664,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
470,4,2,3756,256,1500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
470,4,3,3756,511,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,no
470,5,1,3757,547,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
470,5,2,3757,476,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,no
470,5,3,3757,568,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
470,6,1,3758,299,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
470,6,2,3758,329,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
470,6,3,3758,574,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
470,7,1,3759,624,2500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
470,7,2,3759,564,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
470,7,3,3759,572,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
470,8,1,3760,414,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
470,8,2,3760,510,2500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
470,8,3,3760,474,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
471,1,1,3761,108,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
471,1,2,3761,576,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
471,1,3,3761,453,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
471,2,1,3762,38,2000,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,yes
471,2,2,3762,232,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
471,2,3,3762,454,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
471,3,1,3763,285,2500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
471,3,2,3763,561,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
471,3,3,3763,25,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
471,4,1,3764,738,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,no
471,4,2,3764,716,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,no,no
471,4,3,3764,362,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
471,5,1,3765,182,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
471,5,2,3765,184,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
471,5,3,3765,46,1500,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
471,6,1,3766,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
471,6,2,3766,564,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
471,6,3,3766,347,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,yes
471,7,1,3767,282,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
471,7,2,3767,592,1500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,no
471,7,3,3767,507,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
471,8,1,3768,241,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
471,8,2,3768,409,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
471,8,3,3768,221,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,yes
472,1,1,3769,61,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,yes
472,1,2,3769,100,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
472,1,3,3769,68,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
472,2,1,3770,188,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
472,2,2,3770,651,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
472,2,3,3770,102,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
472,3,1,3771,671,2000,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
472,3,2,3771,576,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
472,3,3,3771,288,2500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
472,4,1,3772,732,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,no,no
472,4,2,3772,176,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,yes
472,4,3,3772,686,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
472,5,1,3773,115,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,yes
472,5,2,3773,559,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
472,5,3,3773,301,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,yes
472,6,1,3774,621,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
472,6,2,3774,210,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,no,yes
472,6,3,3774,360,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
472,7,1,3775,506,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
472,7,2,3775,370,1500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
472,7,3,3775,335,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,no,no,yes
472,8,1,3776,313,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,yes
472,8,2,3776,182,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,yes
472,8,3,3776,244,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
473,1,1,3777,146,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
473,1,2,3777,406,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
473,1,3,3777,101,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
473,2,1,3778,137,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,yes
473,2,2,3778,145,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
473,2,3,3778,660,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,yes,no,no
473,3,1,3779,154,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
473,3,2,3779,252,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
473,3,3,3779,106,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
473,4,1,3780,559,1500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
473,4,2,3780,163,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,yes
473,4,3,3780,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
473,5,1,3781,147,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
473,5,2,3781,291,2500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
473,5,3,3781,45,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,yes
473,6,1,3782,109,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
473,6,2,3782,667,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
473,6,3,3782,566,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
473,7,1,3783,192,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,yes
473,7,2,3783,421,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
473,7,3,3783,410,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
473,8,1,3784,576,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
473,8,2,3784,690,2500,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
473,8,3,3784,97,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
474,1,1,3785,418,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
474,1,2,3785,666,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
474,1,3,3785,493,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,no
474,2,1,3786,713,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
474,2,2,3786,155,2000,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
474,2,3,3786,550,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
474,3,1,3787,714,2500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
474,3,2,3787,755,2000,More than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
474,3,3,3787,300,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
474,4,1,3788,281,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
474,4,2,3788,701,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,no,no
474,4,3,3788,394,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,yes,no
474,5,1,3789,574,1500,More than 1.5,More than 20/5,Larger than 600,no,no,no,yes,no
474,5,2,3789,616,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
474,5,3,3789,610,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
474,6,1,3790,22,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,yes
474,6,2,3790,566,2000,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
474,6,3,3790,245,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,yes
474,7,1,3791,609,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,no,no
474,7,2,3791,350,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,no,yes
474,7,3,3791,417,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,no
474,8,1,3792,362,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
474,8,2,3792,605,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
474,8,3,3792,308,2000,Less than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
475,1,1,3793,540,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,no
475,1,2,3793,359,2000,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
475,1,3,3793,13,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,yes
475,2,1,3794,57,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,yes
475,2,2,3794,653,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
475,2,3,3794,94,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
475,3,1,3795,425,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
475,3,2,3795,297,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
475,3,3,3795,741,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
475,4,1,3796,643,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,no,no
475,4,2,3796,565,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
475,4,3,3796,408,2500,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
475,5,1,3797,599,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
475,5,2,3797,509,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
475,5,3,3797,472,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
475,6,1,3798,446,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,yes,no
475,6,2,3798,642,2500,More than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,no
475,6,3,3798,292,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
475,7,1,3799,150,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,yes,yes
475,7,2,3799,328,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,yes
475,7,3,3799,421,1500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
475,8,1,3800,753,2500,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,no,no
475,8,2,3800,721,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,no
475,8,3,3800,725,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,no
476,1,1,3801,588,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,no
476,1,2,3801,74,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
476,1,3,3801,107,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,yes
476,2,1,3802,454,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
476,2,2,3802,279,2500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
476,2,3,3802,668,2000,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
476,3,1,3803,684,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
476,3,2,3803,355,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
476,3,3,3803,140,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,yes
476,4,1,3804,508,1500,More than 1.5,Less than 20/5,Smaller than 600,no,yes,no,yes,no
476,4,2,3804,473,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
476,4,3,3804,360,2500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
476,5,1,3805,156,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
476,5,2,3805,283,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,no,yes
476,5,3,3805,101,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
476,6,1,3806,650,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,no,no
476,6,2,3806,194,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,yes,yes,no,yes
476,6,3,3806,768,2500,More than 1.5,More than 20/5,Larger than 600,no,no,no,no,no
476,7,1,3807,629,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,no,no
476,7,2,3807,156,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,no,yes,yes
476,7,3,3807,397,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
476,8,1,3808,235,1500,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,yes
476,8,2,3808,439,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,no,yes,yes,no
476,8,3,3808,310,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
477,1,1,3809,161,2000,More than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
477,1,2,3809,201,2500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,yes,no,yes
477,1,3,3809,101,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,yes
477,2,1,3810,615,2500,Less than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,no
477,2,2,3810,502,1500,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,yes,no
477,2,3,3810,453,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
477,3,1,3811,131,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
477,3,2,3811,132,2500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
477,3,3,3811,474,2500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,yes,no
477,4,1,3812,428,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
477,4,2,3812,486,2500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,yes,no
477,4,3,3812,211,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
477,5,1,3813,685,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
477,5,2,3813,33,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
477,5,3,3813,564,2500,More than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
477,6,1,3814,311,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,no,no,yes
477,6,2,3814,130,1500,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
477,6,3,3814,670,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
477,7,1,3815,250,1500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,yes
477,7,2,3815,739,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
477,7,3,3815,109,1500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
477,8,1,3816,595,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
477,8,2,3816,553,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,no,yes,no
477,8,3,3816,560,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,yes,no
478,1,1,3817,491,2000,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,yes,no
478,1,2,3817,69,2500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,yes
478,1,3,3817,25,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
478,2,1,3818,425,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,yes,no
478,2,2,3818,127,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,no,yes,yes
478,2,3,3818,428,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
478,3,1,3819,159,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,no,yes,yes
478,3,2,3819,403,1500,Less than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
478,3,3,3819,547,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,no,yes,no
478,4,1,3820,665,2000,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
478,4,2,3820,280,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,yes
478,4,3,3820,677,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,no
478,5,1,3821,760,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,no,no
478,5,2,3821,80,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,yes,yes,yes
478,5,3,3821,295,1500,Less than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
478,6,1,3822,451,1500,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
478,6,2,3822,602,2000,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,no,no
478,6,3,3822,31,1500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
478,7,1,3823,707,2000,More than 1.5,More than 20/5,Smaller than 600,no,yes,no,no,no
478,7,2,3823,636,2500,More than 1.5,More than 20/5,Smaller than 600,yes,no,yes,no,no
478,7,3,3823,670,1500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
478,8,1,3824,215,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
478,8,2,3824,452,2000,Less than 1.5,More than 20/5,Larger than 600,yes,no,yes,yes,no
478,8,3,3824,365,2000,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
479,1,1,3825,341,2000,More than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
479,1,2,3825,599,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,no
479,1,3,3825,682,1500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,no
479,2,1,3826,255,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,no,yes,no,yes
479,2,2,3826,338,2000,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,no,no,yes
479,2,3,3826,687,2500,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,no,no,no
479,3,1,3827,459,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,no
479,3,2,3827,568,1500,More than 1.5,Less than 20/5,Larger than 600,no,no,no,yes,no
479,3,3,3827,366,2500,More than 1.5,Less than 20/5,Smaller than 600,no,no,no,no,yes
479,4,1,3828,521,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,yes,no
479,4,2,3828,300,2500,More than 1.5,More than 20/5,Smaller than 600,yes,yes,no,no,yes
479,4,3,3828,623,2000,More than 1.5,More than 20/5,Larger than 600,no,yes,yes,no,no
479,5,1,3829,712,1500,More than 1.5,Less than 20/5,Larger than 600,no,yes,no,no,no
479,5,2,3829,25,1500,Less than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,yes
479,5,3,3829,398,2000,Less than 1.5,Less than 20/5,Larger than 600,yes,yes,yes,yes,no
479,6,1,3830,661,1500,Less than 1.5,Less than 20/5,Larger than 600,no,no,yes,no,no
479,6,2,3830,525,2500,Less than 1.5,More than 20/5,Larger than 600,no,yes,no,yes,no
479,6,3,3830,368,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
479,7,1,3831,215,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,no,yes
479,7,2,3831,113,2000,More than 1.5,Less than 20/5,Larger than 600,yes,yes,no,yes,yes
479,7,3,3831,358,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,yes
479,8,1,3832,433,1500,Less than 1.5,Less than 20/5,Smaller than 600,yes,no,yes,yes,no
479,8,2,3832,91,1500,Less than 1.5,More than 20/5,Larger than 600,no,no,yes,yes,yes
479,8,3,3832,75,2500,Less than 1.5,Less than 20/5,Smaller than 600,no,no,yes,yes,yes
480,1,1,3833,233,2000,More than 1.5,Less than 20/5,Larger than 600,no,yes,yes,no,yes
480,1,2,3833,292,1500,More than 1.5,Less than 20/5,Smaller than 600,yes,yes,no,no,yes
480,1,3,3833,742,1500,More than 1.5,More than 20/5,Larger than 600,yes,no,no,no,no
480,2,1,3834,672,2500,More than 1.5,More than 20/5,Larger than 600,no,no,yes,no,no
480,2,2,3834,413,2000,More than 1.5,Less than 20/5,Smaller than 600,no,yes,yes,yes,no
480,2,3,3834,428,2000,Less than 1.5,More than 20/5,Larger than 600,no,yes,yes,yes,no
480,3,1,3835,33,2500,Less than 1.5,More than 20/5,Smaller than 600,no,yes,yes,yes,yes
480,3,2,3835,407,2000,More than 1.5,More than 20/5,Larger than 600,yes,yes,yes,yes,no
480,3,3,3835,368,2000,Less than 1.5,More than 20/5,Smaller than 600,no,no,no,no,yes
